AccountID,Business_Industry,_WFR,Subscribers,Customer_Since,App & Portal Sessions,Alerts Sent to Travellers,Pre Trip Advisories Sent,DLP Completed Courses,Total Cases,Medical Cases,Security Cases,Travel Cases,Medical Cases: I&A,Medical Cases: Out-Patient,Medical Cases: In-Patient,"Medical Cases: Evacuation / Repatriation, & RMR",Security cases: I&A,Security cases: Referral,Security cases: Interventional Assistance,Security cases: Evacuation,Security cases: Active Monitoring
105579,Government and IGOs,Non-WFR,500,1/1/12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586591,Banks and Financial Services,WFR3,1889,8/1/11,664,5527,0,0,6,0,6,0,0,0,0,0,6,0,0,0,0
1228992,Government and IGOs,WFR1,168,12/22/14,100,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1396388,Education,WFR3,4193,8/17/17,1269,2143,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0
1463176,Education,WFR3,657,12/1/22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798097,Oil and Gas,WFR3,427,7/18/09,640,11,0,0,4,1,3,0,1,0,0,0,3,0,0,0,0
364949,Education,WFR3,115,4/1/12,173,22,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
269746,Government and IGOs,WFR1,107,10/1/06,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821420,Heavy Industry Manufacturing and Machinery,Non-WFR,334,6/18/12,25,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0
1382824,Government and IGOs,WFR3,172,11/7/16,3322,68,0,0,8,5,2,1,3,2,0,0,1,1,0,0,0
961299,Automobiles and Components,WFR1,112,5/1/12,16,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
837133,NGOs,WFR3,55,10/30/12,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46160,Media Entertainment Gaming,WFR3,2087,1/1/11,341,151,0,0,98,85,19,2,73,10,0,2,19,0,0,0,0
1026601,Banks and Financial Services,Non-WFR,450,10/23/15,101,1,0,0,3,0,2,1,0,0,0,0,2,0,0,0,0
1234274,Media Entertainment Gaming,WFR3,686,2/14/20,46,6,0,0,14,10,4,1,6,4,0,0,4,0,0,0,0
594347,Heavy Industry Manufacturing and Machinery,WFR3,120,3/15/16,7,128,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1023056,Aviation Commercial,WFR3,159,11/1/12,172,18,0,0,5,3,2,0,3,0,0,0,2,0,0,0,0
1610752,Electricity Generation and Renewables,WFR3,290,11/30/23,957,140,0,0,11,1,10,1,1,0,0,0,10,0,0,0,0
954703,Education,WFR1,1500,2/4/16,741,2,0,0,12,3,10,0,3,0,0,0,10,0,0,0,0
1089204,Telecommunication Services,WFR3,182,7/15/12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420980,Software services,WFR1,300,11/4/22,68,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1561946,Food Beverage and Tobacco,WFR1,100,6/11/19,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1187454,Mining,WFR2,150,11/30/15,92,0,0,0,14,14,0,0,12,2,0,0,0,0,0,0,0
1549041,Mining,WFR2,86,7/16/18,0,0,0,0,5,4,0,1,3,1,0,0,0,0,0,0,0
394949,Banks and Financial Services,Non-WFR,7216,10/1/07,482,0,0,0,31,12,20,1,11,1,0,0,18,2,0,0,0
577686,Heavy Industry Manufacturing and Machinery,WFR1,2474,6/29/12,111,0,0,0,15,9,4,2,7,2,0,0,4,0,0,0,0
464762,Government and IGOs,Non-WFR,284,9/7/06,137,0,0,0,13,13,1,0,13,0,0,0,1,0,0,0,0
841038,Heavy Industry Manufacturing and Machinery,WFR1,135,4/15/13,80,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
890301,Tech Hardware Semiconductors and Equipment,WFR1,1348,1/1/16,428,0,0,0,8,4,4,1,3,1,0,0,4,0,0,0,0
77197,Tech Hardware Semiconductors and Equipment,WFR1,6153,11/9/07,1045,0,0,0,13,11,0,2,8,3,0,0,0,0,0,0,0
955718,Government and IGOs,WFR1,5000,3/1/10,0,0,0,0,21,21,0,0,11,9,0,1,0,0,0,0,0
1211946,Education,WFR1,150,7/5/13,0,0,0,0,89,89,0,0,83,6,0,0,0,0,0,0,0
1211963,Government and IGOs,Non-WFR,200,11/1/13,0,0,0,0,8,8,1,0,7,1,0,0,1,0,0,0,0
1235584,Electricity Generation and Renewables,WFR1,70,5/1/14,40,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1093490,Engineering and Construction,WFR1,332,10/1/20,173,0,0,0,5,5,1,0,3,2,0,0,1,0,0,0,0
1217840,Oil and Gas,WFR2,290,3/22/17,48,0,0,0,9,5,3,2,5,0,0,0,3,0,0,0,0
1610658,Engineering and Construction,WFR1,149,8/31/23,179,0,0,0,12,10,1,1,5,4,0,1,1,0,0,0,0
1557826,NGOs,WFR1,60,1/14/21,33,0,0,0,9,9,0,0,5,3,0,1,0,0,0,0,0
1015914,Engineering and Construction,WFR1,60,3/17/14,24,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0
1526232,Engineering and Construction,WFR1,6000,5/31/21,4,0,0,0,29,15,15,0,13,2,0,0,14,1,0,0,0
1592136,Engineering and Construction,WFR1,70,4/1/21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551796,Government and IGOs,WFR1,191,7/1/18,157,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0
124202,Engineering and Construction,Non-WFR,464,5/1/11,89,0,0,0,11,8,6,0,7,1,0,0,6,0,0,0,0
490532,Oil and Gas,Non-WFR,2476,4/1/12,476,0,0,0,40,25,16,2,16,8,0,1,16,0,0,0,0
352777,Engineering and Construction,WFR1,111,6/1/19,0,0,0,0,3,1,1,1,1,0,0,0,1,0,0,0,0
588934,Electricity Generation and Renewables,Non-WFR,1366,12/22/11,127,0,0,0,30,26,2,2,10,16,0,0,2,0,0,0,0
275004,Education,WFR1,400,8/1/11,0,0,0,0,9,7,3,0,6,1,0,0,3,0,0,0,0
490534,Engineering and Construction,WFR2,69,4/1/12,48,0,0,0,9,7,2,0,2,5,0,0,2,0,0,0,0
496386,Heavy Industry Manufacturing and Machinery,WFR1,2286,12/15/11,177,0,0,0,119,116,3,0,84,32,0,0,3,0,0,0,0
210340,Engineering and Construction,WFR1,147,12/20/11,38,0,0,0,7,3,5,0,3,0,0,0,5,0,0,0,0
1091500,Engineering and Construction,WFR1,542,4/1/21,594,0,0,0,66,45,8,15,33,12,0,0,8,0,0,0,0
1094969,Automobiles and Components,WFR2,1080,12/20/20,653,0,0,0,63,57,3,3,36,20,0,1,3,0,0,0,0
1097756,Chemicals,WFR3,154,1/1/23,0,0,0,0,18,14,4,0,6,8,0,0,4,0,0,0,0
1378117,Heavy Industry Manufacturing and Machinery,WFR2,365,1/31/17,32,0,0,0,4,3,1,0,2,1,0,0,1,0,0,0,0
1213836,Education,WFR1,5650,4/16/00,396,0,0,0,97,90,15,1,79,11,0,0,15,0,0,0,0
1230754,Food Beverage and Tobacco,WFR1,357,6/15/23,401,0,0,0,40,20,21,1,18,2,0,0,21,0,0,0,0
1257501,Banks and Financial Services,WFR2,492,9/30/14,62,0,0,0,8,5,3,0,5,0,0,0,3,0,0,0,0
1614583,Banks and Financial Services,WFR1,2904,1/1/23,4,0,0,0,6,5,1,0,3,0,0,2,1,0,0,0,0
1034786,Education,WFR1,537,6/30/16,379,0,0,0,59,55,4,2,32,23,0,0,4,0,0,0,0
657433,Oil and Gas,WFR1,181,5/28/07,18,0,0,0,3,3,0,0,0,2,0,1,0,0,0,0,0
1184519,NGOs,Non-WFR,91,3/29/13,886,0,0,0,18,13,5,0,4,9,0,0,5,0,0,0,0
46057,NGOs,WFR1,95,9/25/10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597910,Education,WFR1,450,8/1/22,1727,0,0,0,31,31,0,0,15,16,0,0,0,0,0,0,0
1568000,NGOs,WFR1,410,5/10/19,98,0,0,0,199,187,14,0,144,43,0,0,14,0,0,0,0
429195,Education,Non-WFR,550,6/2/12,634,0,0,0,47,41,3,3,20,21,0,0,3,0,0,0,0
46045,Consumer Services,WFR3,5245,1/22/07,626,0,0,0,14,9,1,4,7,2,0,0,1,0,0,0,0
1237219,Software services,WFR1,385,9/1/15,283,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0
1237,Government and IGOs,Non-WFR,112,4/1/05,1,0,0,0,4,4,0,0,3,0,0,1,0,0,0,0,0
538815,Heavy Industry Manufacturing and Machinery,Non-WFR,1709,7/1/12,305,0,0,0,32,30,1,2,19,11,0,0,1,0,0,0,0
346746,Engineering and Construction,Non-WFR,300,1/1/12,4,0,0,0,3,3,0,0,2,0,0,1,0,0,0,0,0
1178893,Education,WFR1,8500,1/7/22,655,0,0,0,59,54,5,2,39,15,0,0,4,1,0,0,0
1221559,Telecommunication Services,WFR1,1750,2/23/21,0,0,0,0,12,11,2,0,2,9,0,0,2,0,0,0,0
1306671,Maritime Commercial,Non-WFR,285,12/15/17,0,0,0,0,5,5,0,0,1,4,0,0,0,0,0,0,0
1038085,Education,WFR2,900,2/23/11,150,0,0,0,15,6,12,0,6,0,0,0,10,2,0,0,0
1522356,Banks and Financial Services,WFR1,823,1/31/18,27,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0
624802,Heavy Industry Manufacturing and Machinery,WFR1,767,12/10/11,20,0,0,0,4,3,1,0,2,1,0,0,1,0,0,0,0
373296,Education,WFR1,142,12/1/11,102,0,0,0,34,33,1,0,17,16,0,0,1,0,0,0,0
1033268,Tech Hardware Semiconductors and Equipment,WFR1,422,2/1/12,78,0,0,0,6,4,0,2,3,1,0,0,0,0,0,0,0
856872,Heavy Industry Manufacturing and Machinery,Non-WFR,2285,5/1/12,2231,0,0,0,26,25,1,1,19,5,0,1,1,0,0,0,0
199807,Engineering and Construction,WFR1,351,3/1/07,55,0,0,0,6,3,3,0,3,0,0,0,3,0,0,0,0
309540,Media Entertainment Gaming,WFR1,1013,1/1/24,14,0,0,0,20,18,0,2,11,7,0,0,0,0,0,0,0
281110,Government and IGOs,WFR1,750,10/11/11,358,0,0,0,104,101,3,1,34,66,0,1,3,0,0,0,0
1226829,Education,WFR1,5500,5/30/17,1097,0,0,0,9,5,3,1,4,1,0,0,3,0,0,0,0
1046352,Oil and Gas,WFR1,998,7/31/17,54,0,0,0,23,15,4,4,10,5,0,0,4,0,0,0,0
1277456,Tech Hardware Semiconductors and Equipment,WFR2,278,10/1/14,6,0,0,0,8,6,2,0,3,3,0,0,2,0,0,0,0
614382,Media Entertainment Gaming,WFR1,905,5/4/07,93,0,0,0,17,14,3,0,9,5,0,0,2,1,0,0,0
648662,Heavy Industry Manufacturing and Machinery,WFR1,621,10/1/06,205,0,0,0,14,13,2,0,6,7,0,0,1,1,0,0,0
738575,Commercial and Professional Services,Non-WFR,400,1/1/12,2,0,0,0,49,3,46,0,2,1,0,0,45,1,0,0,0
836576,Engineering and Construction,WFR1,99,1/1/09,24,0,0,0,7,6,1,0,1,5,0,0,0,1,0,0,0
672452,Consumer Retail,WFR2,830,1/1/00,68,0,0,0,10,1,9,0,0,1,0,0,8,1,0,0,0
399975,Government and IGOs,WFR2,91,9/1/09,30,0,0,0,12,0,12,0,0,0,0,0,11,1,0,0,0
727037,Heavy Industry Manufacturing and Machinery,WFR1,1668,3/10/12,312,0,0,0,52,13,40,1,8,5,0,0,39,1,0,0,0
872871,Chemicals,Non-WFR,789,4/13/12,525,0,0,0,39,20,23,0,16,4,0,0,22,1,0,0,0
860528,Education,WFR3,2999,9/1/10,34,0,0,0,80,65,23,1,54,11,0,0,22,1,0,0,0
1609504,Pharmaceuticals Biotech and Lifesciences,WFR1,230,10/31/22,506,0,0,0,26,17,8,1,7,10,0,0,7,1,0,0,0
1231786,Education,Non-WFR,242,1/1/14,29,0,0,0,42,23,26,3,22,1,0,0,24,2,0,0,0
1562672,Education,Non-WFR,102,1/1/19,35,0,0,0,10,5,7,0,4,1,0,0,6,1,0,0,0
1585104,Software services,WFR2,100,5/10/22,0,0,0,0,42,24,23,0,21,3,0,0,22,1,0,0,0
981137,Education,Non-WFR,1000,12/1/18,187,0,0,0,26,4,21,1,3,1,0,0,20,1,0,0,0
970908,Automobiles and Components,WFR1,1682,9/25/09,17,0,0,0,42,3,38,2,1,2,0,0,37,1,0,0,0
1028009,Commercial and Professional Services,Non-WFR,87,1/4/11,87,0,0,0,18,16,4,0,16,0,0,0,3,1,0,0,0
371182,Tech Hardware Semiconductors and Equipment,WFR1,2775,4/1/00,1327,0,0,0,83,67,64,0,61,6,0,0,62,2,0,0,0
1094303,Education,WFR2,800,8/31/15,64,0,0,0,39,19,36,1,18,1,0,0,35,1,0,0,0
494579,Heavy Industry Manufacturing and Machinery,Non-WFR,771,10/20/12,147,0,0,0,13,7,5,1,5,2,0,0,4,1,0,0,0
1222179,Education,WFR1,1600,5/1/14,79,0,0,0,37,30,21,0,25,5,0,0,20,1,0,0,0
1298724,Education,WFR1,258,8/1/17,104,0,0,0,17,15,14,0,14,1,0,0,13,1,0,0,0
1418129,Engineering and Construction,WFR2,2300,7/14/16,198,0,0,0,6,3,3,0,2,0,0,1,3,0,0,0,0
1418137,Heavy Industry Manufacturing and Machinery,WFR1,50,5/31/16,568,0,0,0,9,1,9,0,1,0,0,0,9,0,0,0,0
690325,Engineering and Construction,WFR2,175,1/17/16,17,0,0,0,14,8,6,0,7,1,0,0,6,0,0,0,0
1074777,Heavy Industry Manufacturing and Machinery,WFR1,528,1/1/12,283,0,0,0,10,5,3,2,2,3,0,0,3,0,0,0,0
671103,Transport Services,Non-WFR,105,1/1/12,21,0,0,0,3,2,1,1,1,1,0,0,1,0,0,0,0
764645,Oil and Gas,WFR2,346,6/20/08,14,0,0,0,7,5,2,0,4,1,0,0,2,0,0,0,0
1193497,Heavy Industry Manufacturing and Machinery,Non-WFR,60,4/1/18,49,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0
1452800,Food Beverage and Tobacco,WFR1,210,1/1/17,3,0,0,0,5,4,0,1,1,3,0,0,0,0,0,0,0
1455231,Engineering and Construction,Non-WFR,79,1/1/17,14,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0
1505381,Food Beverage and Tobacco,WFR1,60,9/1/18,17,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0
1590295,Transport Services,WFR1,138,3/1/22,0,0,0,0,3,2,1,0,1,1,0,0,1,0,0,0,0
1543233,Engineering and Construction,WFR3,65,1/5/18,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1425469,Engineering and Construction,Non-WFR,216,1/1/17,17,0,0,0,8,6,0,2,3,2,0,1,0,0,0,0,0
1557886,Chemicals,Non-WFR,3030,2/1/19,173,0,0,0,5,4,0,1,2,2,0,0,0,0,0,0,0
1546772,Oil and Gas,WFR1,50,7/15/18,4,0,0,0,10,7,4,0,3,4,0,0,4,0,0,0,0
583087,Oil and Gas,WFR1,442,1/1/00,47,0,0,0,13,4,9,1,2,2,0,0,9,0,0,0,0
880855,Media Entertainment Gaming,WFR3,60,4/15/17,7,0,0,0,9,2,8,0,2,0,0,0,8,0,0,0,0
127161,Oil and Gas,WFR3,105,3/1/07,3,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0
1025070,Education,WFR1,120,11/1/11,85,0,0,0,7,3,6,0,3,0,0,0,6,0,0,0,0
595837,Software services,WFR1,140,7/1/12,95,0,0,0,4,2,4,0,2,0,0,0,4,0,0,0,0
597062,Media Entertainment Gaming,WFR3,60,7/1/15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199667,NGOs,Non-WFR,126,4/19/07,78,0,0,0,3,2,1,0,2,0,0,0,1,0,0,0,0
739731,Oil and Gas,WFR1,1583,1/13/12,367,0,0,0,4,1,2,1,1,0,0,0,2,0,0,0,0
253941,Oil and Gas,Non-WFR,8530,1/1/12,0,0,0,0,14,12,1,2,3,4,0,5,1,0,0,0,0
1074604,Mining,Non-WFR,350,12/1/16,2,0,0,0,13,7,6,0,5,2,0,0,6,0,0,0,0
417035,Government and IGOs,WFR1,265,12/1/11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094231,Food Beverage and Tobacco,WFR1,137,1/1/13,23,0,0,0,3,0,2,1,0,0,0,0,2,0,0,0,0
1079617,Engineering and Construction,Non-WFR,322,2/1/12,362,0,0,0,16,11,7,0,6,5,0,0,7,0,0,0,0
973976,NGOs,WFR1,100,8/15/12,60,0,0,0,7,2,5,0,1,1,0,0,5,0,0,0,0
524110,Oil and Gas,Non-WFR,257,8/30/07,6,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0
75241,Mining,Non-WFR,100,5/1/08,0,0,0,0,13,13,1,0,10,3,0,0,1,0,0,0,0
1192226,Engineering and Construction,WFR1,800,10/1/20,611,0,0,0,4,2,0,2,0,2,0,0,0,0,0,0,0
1225479,Engineering and Construction,WFR1,242,12/1/14,15,0,0,0,5,5,0,0,2,3,0,0,0,0,0,0,0
247036,Engineering and Construction,Non-WFR,1503,12/14/07,43,0,0,0,21,7,13,1,4,3,0,0,13,0,0,0,0
1257184,Heavy Industry Manufacturing and Machinery,WFR2,155,12/1/14,42,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0
1091475,Transport Services,WFR1,1125,5/8/13,1246,0,0,0,14,9,3,3,3,6,0,0,3,0,0,0,0
1603218,Education,WFR1,100,30/06/2022,25,0,0,0,5,5,1,0,2,3,0,0,1,0,0,0,0
1180589,Engineering and Construction,WFR1,600,5/10/13,9,0,0,0,6,4,2,0,1,2,0,1,2,0,0,0,0
1212064,Heavy Industry Manufacturing and Machinery,WFR2,138,12/23/20,19,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0
1601952,Media Entertainment Gaming,WFR3,200,12/21/23,51,0,0,0,9,1,8,0,1,0,0,0,8,0,0,0,0
1625955,Media Entertainment Gaming,WFR1,250,12/31/23,22,0,0,0,10,7,1,2,5,2,0,0,1,0,0,0,0
1265648,NGOs,WFR1,222,1/1/24,836,0,0,0,7,4,2,1,3,1,0,0,2,0,0,0,0
1286695,Engineering and Construction,WFR3,317,11/7/14,7,0,0,0,5,4,1,0,2,2,0,0,1,0,0,0,0
1601717,Aerospace and Defense,WFR1,100,11/1/22,2,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0
1562498,Heavy Industry Manufacturing and Machinery,Non-WFR,100,7/31/19,51,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0
41678,Pharmaceuticals Biotech and Lifesciences,WFR1,76,9/1/12,10,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0
1199618,Government and IGOs,WFR1,1638,12/1/13,200,0,0,0,30,30,0,0,12,18,0,0,0,0,0,0,0
1582859,Heavy Industry Manufacturing and Machinery,Non-WFR,150,4/1/20,0,0,0,0,3,2,0,1,2,0,0,0,0,0,0,0,0
1451207,Aviation: BGA,WFR2,1000,10/1/16,3,0,0,0,3,2,1,0,1,1,0,0,1,0,0,0,0
1444218,Media Entertainment Gaming,WFR1,3173,2/14/20,9,0,0,0,18,18,0,0,12,6,0,0,0,0,0,0,0
1445010,Commercial and Professional Services,WFR1,180,12/20/16,110,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1593018,Commercial and Professional Services,WFR1,52,6/1/21,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1593589,Banks and Financial Services,WFR1,150,4/1/22,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463054,Education,WFR1,65,11/23/16,144,0,0,0,5,1,4,1,1,0,0,0,4,0,0,0,0
1549362,NGOs,WFR1,1134,10/30/18,326,0,0,0,25,18,14,2,16,1,0,1,14,0,0,0,0
1626553,Commercial and Professional Services,WFR1,50,10/17/23,87,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1628271,Mining,WFR2,60,12/7/23,0,0,0,0,4,3,0,1,1,1,0,1,0,0,0,0,0
1523498,Education,WFR1,56,6/7/17,80,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
387597,Food Beverage and Tobacco,WFR1,415,5/1/12,77,0,0,0,18,15,3,1,5,10,0,0,3,0,0,0,0
1551411,Education,WFR1,85,12/18/23,15,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0
231256,NGOs,WFR1,220,6/30/16,181,0,0,0,4,4,1,0,1,3,0,0,1,0,0,0,0
10417,Consumer Retail,WFR1,50,1/1/08,5,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0
647759,Automobiles and Components,Non-WFR,1276,4/21/08,242,0,0,0,45,7,40,0,7,0,0,0,40,0,0,0,0
867840,Oil and Gas,WFR1,95,9/15/11,2,0,0,0,4,4,0,0,2,1,0,1,0,0,0,0,0
1046096,Engineering and Construction,WFR3,2910,11/7/14,34,0,0,0,12,2,10,0,1,1,0,0,10,0,0,0,0
515737,Engineering and Construction,WFR2,171,3/1/06,391,0,0,0,8,7,3,0,6,0,0,1,3,0,0,0,0
105949,Oil and Gas,WFR1,301,10/23/08,31,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0
38409,Consumer Services,WFR1,128,9/15/12,7,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0
1031037,Mining,WFR1,355,10/5/10,31,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0
216977,Heavy Industry Manufacturing and Machinery,WFR2,666,12/1/11,135,0,0,0,11,5,6,0,4,1,0,0,6,0,0,0,0
956006,Education,WFR1,100,5/31/23,68,0,0,0,7,1,6,0,0,1,0,0,6,0,0,0,0
352760,Electricity Generation and Renewables,Non-WFR,656,1/1/00,323,0,0,0,24,10,16,0,5,4,0,1,16,0,0,0,0
554883,Consumer Retail,WFR1,87,8/15/12,28,0,0,0,4,2,2,0,2,0,0,0,2,0,0,0,0
1092011,Consumer Retail,WFR1,83,7/1/12,16,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
43561,Chemicals,WFR1,631,1/16/12,170,0,0,0,8,6,3,0,2,4,0,0,3,0,0,0,0
535301,Heavy Industry Manufacturing and Machinery,Non-WFR,308,7/23/12,45,0,0,0,5,5,0,0,3,2,0,0,0,0,0,0,0
1097297,Oil and Gas,Non-WFR,432,3/25/13,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0
70276,Oil and Gas,WFR1,67,8/14/09,10,0,0,0,20,19,0,1,0,19,0,0,0,0,0,0,0
772381,Food Beverage and Tobacco,WFR1,92,6/1/08,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1179040,Food Beverage and Tobacco,WFR3,178,12/20/12,60,0,0,0,15,14,1,0,7,7,0,0,1,0,0,0,0
1189597,Engineering and Construction,WFR2,274,11/27/15,5,0,0,0,21,13,17,0,13,0,0,0,17,0,0,0,0
1194563,Education,WFR1,650,11/15/23,598,0,0,0,8,2,6,0,1,1,0,0,6,0,0,0,0
1596454,Mining,WFR2,546,7/16/21,2,0,0,0,6,5,2,0,3,1,0,1,2,0,0,0,0
1209617,Engineering and Construction,Non-WFR,50,3/20/14,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0
277722,Transport Services,WFR1,300,4/11/04,33,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1038732,Education,WFR2,250,1/8/12,183,0,0,0,7,5,4,0,5,0,0,0,4,0,0,0,0
922409,Consumer Retail,WFR1,67,7/1/11,0,0,0,0,3,2,0,1,1,1,0,0,0,0,0,0,0
1251973,Education,WFR1,100,2/1/18,106,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0
1251974,Education,WFR1,60,10/23/23,166,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
72927,Heavy Industry Manufacturing and Machinery,WFR1,168,4/1/12,54,0,0,0,36,28,8,0,18,10,0,0,8,0,0,0,0
658422,Heavy Industry Manufacturing and Machinery,Non-WFR,161,4/1/12,114,0,0,0,9,8,0,1,6,2,0,0,0,0,0,0,0
634368,Consumer Retail,Non-WFR,118,8/28/12,41,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
727650,Food Beverage and Tobacco,Non-WFR,76,9/20/07,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0
1091372,Food Beverage and Tobacco,WFR1,95,10/22/12,42,0,0,0,5,3,2,0,1,2,0,0,2,0,0,0,0
1610502,Government and IGOs,WFR2,54,12/29/23,64,0,0,0,11,7,2,3,4,3,0,0,2,0,0,0,0
1245735,Oil and Gas,WFR1,230,4/16/15,36,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1621194,Tech Hardware Semiconductors and Equipment,WFR1,62,6/15/23,120,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0
1408575,Heavy Industry Manufacturing and Machinery,WFR2,62,1/31/17,54,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0
1561730,Oil and Gas,WFR1,715,11/25/18,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0
1094267,Education,WFR1,70,11/17/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394357,Banks and Financial Services,WFR1,60,8/8/16,3,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
782616,Commercial and Professional Services,Non-WFR,150,7/24/12,23,0,0,0,7,7,0,0,2,5,0,0,0,0,0,0,0
411529,Engineering and Construction,WFR1,75,10/10/09,18,0,0,0,5,4,1,0,2,1,0,1,1,0,0,0,0
1231783,Education,Non-WFR,126,1/1/14,21,0,0,0,4,2,0,2,2,0,0,0,0,0,0,0,0
1468279,Education,Non-WFR,60,1/1/23,2,0,0,0,4,1,4,0,1,0,0,0,4,0,0,0,0
1422159,Education,Non-WFR,281,1/1/20,142,0,0,0,10,4,8,0,4,0,0,0,8,0,0,0,0
1583198,Education,WFR1,95,3/31/23,60,0,0,0,4,1,4,0,1,0,0,0,4,0,0,0,0
1590466,Banks and Financial Services,WFR1,520,9/30/21,77,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0
1428427,Education,Non-WFR,109,1/1/17,22,0,0,0,12,8,10,0,7,1,0,0,10,0,0,0,0
1438796,Education,Non-WFR,265,7/31/17,207,0,0,0,37,18,28,1,11,7,0,0,28,0,0,0,0
1542879,Software services,WFR1,795,1/27/23,660,0,0,0,6,4,2,0,3,0,0,1,2,0,0,0,0
46506,Consumer Retail,WFR1,1218,12/5/06,107,0,0,0,8,4,3,1,0,4,0,0,3,0,0,0,0
975391,Engineering and Construction,WFR1,1821,6/30/12,356,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
45433,Automobiles and Components,Non-WFR,3835,12/31/11,128,0,0,0,8,8,0,0,6,1,0,1,0,0,0,0,0
46102,NGOs,WFR1,88,10/31/08,36,0,0,0,5,3,4,0,3,0,0,0,4,0,0,0,0
44847,Education,WFR1,199,12/31/15,34,0,0,0,39,31,6,2,11,20,0,0,6,0,0,0,0
45213,Education,WFR1,600,1/30/10,0,0,0,0,7,6,1,0,3,3,0,0,1,0,0,0,0
1231777,Education,Non-WFR,129,1/1/14,31,0,0,0,10,5,4,1,4,1,0,0,4,0,0,0,0
1231780,Education,Non-WFR,156,1/1/14,67,0,0,0,19,10,16,0,9,1,0,0,16,0,0,0,0
1231781,Education,Non-WFR,183,1/1/14,61,0,0,0,7,7,0,0,6,1,0,0,0,0,0,0,0
643357,Engineering and Construction,WFR1,590,10/10/06,262,0,0,0,10,7,5,0,5,2,0,0,5,0,0,0,0
1272461,Education,Non-WFR,185,9/1/14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
